,c0,c2,t1,t2,pointlab,point,ymd,tag,ind
78593,0,190066710,2020-05-02,2022-05-02,3.0,7381.0,2020-04-01,ws,1
103397,0,190066710,2022-05-02,2024-04-02,3.0,7381.0,2022-04-01,ws,1
111421,5,190066710,2024-04-02,2024-07-02,,7381.0,2024-03-29,ws,1
122381,0,190066710,2024-07-02,2025-06-30,3.0,7417.0,2024-06-01,ws,1
3726,5,190066810,2010-01-01,2012-04-02,,10011.0,2012-03-05,bdm,0
3726,5,190066810,2012-04-02,2012-05-02,,10011.0,2012-03-05,ws,1
12185,0,190066810,2012-05-02,2014-04-02,3.0,10011.0,2012-04-01,ws,1
14802,5,190066810,2014-04-02,2014-10-02,,10174.0,2014-03-05,ws,1
17431,5,190066810,2014-10-02,2014-11-02,,10174.0,2014-09-12,ws,1
23729,0,190066810,2014-11-02,2016-04-02,3.0,10174.0,2014-10-01,ws,1
27142,5,190066810,2016-04-02,2016-05-02,,10174.0,2016-03-04,ws,1
37207,0,190066810,2016-05-02,2018-04-02,3.0,10174.0,2016-04-01,ws,1
42779,5,190066810,2018-04-02,2018-05-02,,10174.0,2018-03-05,ws,1
54054,0,190066810,2018-05-02,2019-09-02,3.0,10174.0,2018-04-01,ws,1
55366,5,190066810,2019-09-02,2019-11-02,,10539.0,2019-08-19,ws,1
62494,0,190066810,2019-11-02,2020-04-02,3.0,10539.0,2019-10-01,ws,1
66241,5,190066810,2020-04-02,2020-05-02,,10539.0,2020-03-05,ws,1
78594,0,190066810,2020-05-02,2022-05-02,3.0,10539.0,2020-04-01,ws,1
103398,0,190066810,2022-05-02,2024-04-02,3.0,10539.0,2022-04-01,ws,1
111422,5,190066810,2024-04-02,2024-07-02,,10539.0,2024-03-29,ws,1
122382,0,190066810,2024-07-02,2025-06-30,3.0,10584.0,2024-06-01,ws,1
3727,5,190066910,2010-01-01,2012-04-02,,1611.0,2012-03-05,bdm,0
5341,5,190066910,2012-04-02,2012-05-02,,1611.0,2012-03-30,ws,1
12186,0,190066910,2012-05-02,2014-04-02,3.0,1611.0,2012-04-01,ws,1
17139,5,190066910,2014-04-02,2014-05-02,,1655.0,2014-03-31,ws,1
23730,0,190066910,2014-05-02,2016-05-02,3.0,1655.0,2014-04-01,ws,1
37208,0,190066910,2016-05-02,2018-04-02,3.0,1655.0,2016-04-01,ws,1
42780,5,190066910,2018-04-02,2018-05-02,,1655.0,2018-03-05,ws,1
54055,0,190066910,2018-05-02,2019-09-02,3.0,1655.0,2018-04-01,ws,1
55367,5,190066910,2019-09-02,2019-11-02,,1665.0,2019-08-19,ws,1
62495,0,190066910,2019-11-02,2020-04-02,3.0,1665.0,2019-10-01,ws,1
66242,5,190066910,2020-04-02,2020-05-02,,1665.0,2020-03-05,ws,1
78595,0,190066910,2020-05-02,2022-05-02,3.0,1665.0,2020-04-01,ws,1
103399,0,190066910,2022-05-02,2024-04-02,3.0,1700.0,2022-04-01,ws,1
111423,5,190066910,2024-04-02,2024-07-02,,1719.0,2024-03-29,ws,1
122383,0,190066910,2024-07-02,2025-06-30,3.0,1719.0,2024-06-01,ws,1
3728,5,190067010,2010-01-01,2012-04-02,,1511.0,2012-03-05,bdm,0
5342,5,190067010,2012-04-02,2012-05-02,,1511.0,2012-03-30,ws,1
12187,0,190067010,2012-05-02,2014-04-02,3.0,1511.0,2012-04-01,ws,1
17140,5,190067010,2014-04-02,2014-05-02,,1552.0,2014-03-31,ws,1
23731,0,190067010,2014-05-02,2016-05-02,3.0,1552.0,2014-04-01,ws,1
37209,0,190067010,2016-05-02,2018-04-02,3.0,1552.0,2016-04-01,ws,1
42781,5,190067010,2018-04-02,2018-05-02,,1552.0,2018-03-05,ws,1
54056,0,190067010,2018-05-02,2019-09-02,3.0,1552.0,2018-04-01,ws,1
55368,5,190067010,2019-09-02,2019-11-02,,1554.0,2019-08-19,ws,1
62496,0,190067010,2019-11-02,2020-04-02,3.0,1554.0,2019-10-01,ws,1
66243,5,190067010,2020-04-02,2020-05-02,,1554.0,2020-03-05,ws,1
78596,0,190067010,2020-05-02,2022-05-02,3.0,1554.0,2020-04-01,ws,1
103400,0,190067010,2022-05-02,2024-04-02,3.0,1600.0,2022-04-01,ws,1
111424,5,190067010,2024-04-02,2024-07-02,,1618.0,2024-03-29,ws,1
122384,0,190067010,2024-07-02,2025-06-30,3.0,1618.0,2024-06-01,ws,1
3729,5,190074510,2010-01-01,2012-04-02,,7501.0,2012-03-05,bdm,0
3729,5,190074510,2012-04-02,2012-05-02,,7501.0,2012-03-05,ws,1
12188,0,190074510,2012-05-02,2014-04-02,3.0,7501.0,2012-04-01,ws,1
16671,5,190074510,2014-04-02,2014-05-02,,7623.0,2014-03-26,ws,1
23732,0,190074510,2014-05-02,2016-05-02,3.0,7623.0,2014-04-01,ws,1
37210,0,190074510,2016-05-02,2018-04-02,3.0,7623.0,2016-04-01,ws,1
42782,5,190074510,2018-04-02,2018-05-02,,7623.0,2018-03-05,ws,1
54057,0,190074510,2018-05-02,2019-09-02,3.0,7623.0,2018-04-01,ws,1
55369,5,190074510,2019-09-02,2019-11-02,,7897.0,2019-08-19,ws,1
62497,0,190074510,2019-11-02,2020-04-02,3.0,7897.0,2019-10-01,ws,1
66244,5,190074510,2020-04-02,2020-05-02,,7897.0,2020-03-05,ws,1
78597,0,190074510,2020-05-02,2022-05-02,3.0,7897.0,2020-04-01,ws,1
103401,0,190074510,2022-05-02,2024-04-02,3.0,7897.0,2022-04-01,ws,1
111425,5,190074510,2024-04-02,2024-07-02,,7897.0,2024-03-29,ws,1
122385,0,190074510,2024-07-02,2025-06-30,3.0,7934.0,2024-06-01,ws,1
3730,5,190075510,2010-01-01,2012-04-02,,8901.0,2012-03-05,bdm,0
3730,5,190075510,2012-04-02,2012-05-02,,8901.0,2012-03-05,ws,1
12189,0,190075510,2012-05-02,2014-04-02,3.0,8901.0,2012-04-01,ws,1
14806,5,190075510,2014-04-02,2014-05-02,,9046.0,2014-03-05,ws,1
23733,0,190075510,2014-05-02,2016-04-02,3.0,9046.0,2014-04-01,ws,1
27143,9,190075510,2016-04-02,2025-06-30,,9046.0,2016-03-31,aes,2
3731,5,190075610,2010-01-01,2012-04-02,,7701.0,2012-03-05,bdm,0
3731,5,190075610,2012-04-02,2012-05-02,,7701.0,2012-03-05,ws,1
12190,0,190075610,2012-05-02,2014-04-02,3.0,7701.0,2012-04-01,ws,1
14807,5,190075610,2014-04-02,2014-05-02,,7826.0,2014-03-05,ws,1
23734,0,190075610,2014-05-02,2016-04-02,3.0,7826.0,2014-04-01,ws,1
27144,9,190075610,2016-04-02,2025-06-30,,7826.0,2016-03-31,aes,2
3732,5,190075710,2010-01-01,2012-04-02,,1954.0,2012-03-05,bdm,0
3732,5,190075710,2012-04-02,2012-05-02,,1954.0,2012-03-05,ws,1
12191,0,190075710,2012-05-02,2014-04-02,3.0,1954.0,2012-04-01,ws,1
14808,5,190075710,2014-04-02,2014-05-02,,2009.0,2014-03-05,ws,1
23735,0,190075710,2014-05-02,2016-05-02,3.0,2009.0,2014-04-01,ws,1
37211,0,190075710,2016-05-02,2018-05-02,3.0,2009.0,2016-04-01,ws,1
54058,0,190075710,2018-05-02,2019-09-02,3.0,2009.0,2018-04-01,ws,1
55370,5,190075710,2019-09-02,2019-11-02,,2070.0,2019-08-19,ws,1
62498,0,190075710,2019-11-02,2020-04-02,3.0,2070.0,2019-10-01,ws,1
66245,5,190075710,2020-04-02,2020-05-02,,2070.0,2020-03-05,ws,1
78598,0,190075710,2020-05-02,2022-05-02,3.0,2070.0,2020-04-01,ws,1
103402,0,190075710,2022-05-02,2024-04-02,3.0,2070.0,2022-04-01,ws,1
111426,5,190075710,2024-04-02,2024-07-02,,2070.0,2024-03-29,ws,1
122386,0,190075710,2024-07-02,2025-06-30,3.0,2090.0,2024-06-01,ws,1
3733,5,190075810,2010-01-01,2012-04-02,,2111.0,2012-03-05,bdm,0
3733,5,190075810,2012-04-02,2012-05-02,,2111.0,2012-03-05,ws,1
12192,0,190075810,2012-05-02,2014-04-02,3.0,2111.0,2012-04-01,ws,1
14809,5,190075810,2014-04-02,2014-05-02,,2145.0,2014-03-05,ws,1
23736,0,190075810,2014-05-02,2016-04-02,3.0,2145.0,2014-04-01,ws,1
27145,5,190075810,2016-04-02,2016-05-02,,2145.0,2016-03-04,ws,1
37212,0,190075810,2016-05-02,2018-04-02,3.0,2145.0,2016-04-01,ws,1
42783,5,190075810,2018-04-02,2018-05-02,,2145.0,2018-03-05,ws,1
54059,0,190075810,2018-05-02,2019-09-02,3.0,2145.0,2018-04-01,ws,1
55371,5,190075810,2019-09-02,2019-11-02,,2206.0,2019-08-19,ws,1
62499,0,190075810,2019-11-02,2020-04-02,3.0,2206.0,2019-10-01,ws,1
66246,5,190075810,2020-04-02,2020-05-02,,2206.0,2020-03-05,ws,1
78599,0,190075810,2020-05-02,2022-05-02,3.0,2206.0,2020-04-01,ws,1
103403,0,190075810,2022-05-02,2024-04-02,3.0,2206.0,2022-04-01,ws,1
111427,5,190075810,2024-04-02,2024-07-02,,2206.0,2024-03-29,ws,1
122387,0,190075810,2024-07-02,2025-06-30,3.0,2235.0,2024-06-01,ws,1
12193,0,190076570,2010-01-01,2012-05-02,3.0,400.0,2012-04-01,bdm,0
12193,0,190076570,2012-05-02,2014-05-02,3.0,400.0,2012-04-01,ws,1
23737,0,190076570,2014-05-02,2016-05-02,3.0,400.0,2014-04-01,ws,1
37213,0,190076570,2016-05-02,2018-04-02,3.0,400.0,2016-04-01,ws,1
42784,5,190076570,2018-04-02,2018-05-02,,400.0,2018-03-05,ws,1
54060,0,190076570,2018-05-02,2019-11-02,3.0,400.0,2018-04-01,ws,1
62500,0,190076570,2019-11-02,2020-04-02,3.0,400.0,2019-10-01,ws,1
66247,5,190076570,2020-04-02,2020-05-02,,400.0,2020-03-05,ws,1
78600,0,190076570,2020-05-02,2022-05-02,3.0,400.0,2020-04-01,ws,1
103404,0,190076570,2022-05-02,2024-07-02,3.0,400.0,2022-04-01,ws,1
122388,0,190076570,2024-07-02,2025-06-30,3.0,400.0,2024-06-01,ws,1
12194,0,190076670,2010-01-01,2012-05-02,3.0,100.0,2012-04-01,bdm,0
12194,0,190076670,2012-05-02,2014-05-02,3.0,100.0,2012-04-01,ws,1
23738,0,190076670,2014-05-02,2016-05-02,3.0,100.0,2014-04-01,ws,1
37214,0,190076670,2016-05-02,2018-04-02,3.0,100.0,2016-04-01,ws,1
42785,5,190076670,2018-04-02,2018-05-02,,100.0,2018-03-05,ws,1
54061,0,190076670,2018-05-02,2019-11-02,3.0,100.0,2018-04-01,ws,1
62501,0,190076670,2019-11-02,2020-04-02,3.0,100.0,2019-10-01,ws,1
66248,5,190076670,2020-04-02,2020-05-02,,100.0,2020-03-05,ws,1
78601,0,190076670,2020-05-02,2022-05-02,3.0,100.0,2020-04-01,ws,1
103405,0,190076670,2022-05-02,2024-07-02,3.0,100.0,2022-04-01,ws,1
122389,0,190076670,2024-07-02,2025-06-30,3.0,100.0,2024-06-01,ws,1
12195,0,190076710,2010-01-01,2012-05-02,3.0,2800.0,2012-04-01,bdm,0
12195,0,190076710,2012-05-02,2014-04-02,3.0,2800.0,2012-04-01,ws,1
14810,5,190076710,2014-04-02,2014-05-02,,2856.0,2014-03-05,ws,1
23739,0,190076710,2014-05-02,2016-05-02,3.0,2856.0,2014-04-01,ws,1
37215,0,190076710,2016-05-02,2018-05-02,3.0,2856.0,2016-04-01,ws,1
54062,0,190076710,2018-05-02,2019-09-02,3.0,2856.0,2018-04-01,ws,1
55372,5,190076710,2019-09-02,2019-11-02,,2947.0,2019-08-19,ws,1
62502,0,190076710,2019-11-02,2021-05-02,3.0,2947.0,2019-10-01,ws,1
78602,0,190076710,2021-05-02,2022-05-02,3.0,2947.0,2021-04-01,ws,1
92229,9,190076710,2022-05-02,2025-06-30,,2947.0,2022-04-01,aes,2
3736,5,190076810,2010-01-01,2012-04-02,,4822.0,2012-03-05,bdm,0
3736,5,190076810,2012-04-02,2012-05-02,,4822.0,2012-03-05,ws,1
12196,0,190076810,2012-05-02,2014-04-02,3.0,4822.0,2012-04-01,ws,1
14811,5,190076810,2014-04-02,2014-05-02,,4918.0,2014-03-05,ws,1
23740,0,190076810,2014-05-02,2016-05-02,3.0,4918.0,2014-04-01,ws,1
37216,0,190076810,2016-05-02,2018-04-02,3.0,4918.0,2016-04-01,ws,1
46280,5,190076810,2018-04-02,2018-05-02,,4918.0,2018-03-20,ws,1
54063,0,190076810,2018-05-02,2019-09-02,3.0,4918.0,2018-04-01,ws,1
55373,5,190076810,2019-09-02,2019-11-02,,5075.0,2019-08-19,ws,1
62503,0,190076810,2019-11-02,2020-04-02,3.0,5075.0,2019-10-01,ws,1
66249,5,190076810,2020-04-02,2020-05-02,,5075.0,2020-03-05,ws,1
78603,0,190076810,2020-05-02,2022-05-02,3.0,5075.0,2020-04-01,ws,1
92230,9,190076810,2022-05-02,2025-06-30,,5075.0,2022-04-01,aes,2
12197,0,190077070,2010-01-01,2012-05-02,3.0,18.0,2012-04-01,bdm,0
12197,0,190077070,2012-05-02,2014-04-02,3.0,18.0,2012-04-01,ws,1
14812,5,190077070,2014-04-02,2014-05-02,,18.0,2014-03-05,ws,1
23741,0,190077070,2014-05-02,2016-05-02,3.0,18.0,2014-04-01,ws,1
37217,0,190077070,2016-05-02,2018-04-02,3.0,18.0,2016-04-01,ws,1
42787,5,190077070,2018-04-02,2018-05-02,,18.0,2018-03-05,ws,1
54064,0,190077070,2018-05-02,2019-11-02,3.0,18.0,2018-04-01,ws,1
62504,0,190077070,2019-11-02,2020-04-02,3.0,18.0,2019-10-01,ws,1
66250,5,190077070,2020-04-02,2020-05-02,,18.0,2020-03-05,ws,1
78604,0,190077070,2020-05-02,2022-05-02,3.0,18.0,2020-04-01,ws,1
103406,0,190077070,2022-05-02,2024-07-02,3.0,18.0,2022-04-01,ws,1
122390,0,190077070,2024-07-02,2025-06-30,3.0,18.0,2024-06-01,ws,1
12198,0,190077170,2010-01-01,2012-05-02,3.0,15.0,2012-04-01,bdm,0
12198,0,190077170,2012-05-02,2014-04-02,3.0,15.0,2012-04-01,ws,1
14813,5,190077170,2014-04-02,2014-05-02,,15.0,2014-03-05,ws,1
23742,0,190077170,2014-05-02,2016-05-02,3.0,15.0,2014-04-01,ws,1
37218,0,190077170,2016-05-02,2018-04-02,3.0,15.0,2016-04-01,ws,1
42788,5,190077170,2018-04-02,2018-05-02,,15.0,2018-03-05,ws,1
54065,0,190077170,2018-05-02,2019-11-02,3.0,15.0,2018-04-01,ws,1
62505,0,190077170,2019-11-02,2020-04-02,3.0,15.0,2019-10-01,ws,1
66251,5,190077170,2020-04-02,2020-05-02,,15.0,2020-03-05,ws,1
78605,0,190077170,2020-05-02,2022-05-02,3.0,15.0,2020-04-01,ws,1
103407,0,190077170,2022-05-02,2024-07-02,3.0,15.0,2022-04-01,ws,1
122391,0,190077170,2024-07-02,2025-06-30,3.0,15.0,2024-06-01,ws,1
12199,0,190077270,2010-01-01,2012-05-02,3.0,10.0,2012-04-01,bdm,0
12199,0,190077270,2012-05-02,2014-04-02,3.0,10.0,2012-04-01,ws,1
14814,5,190077270,2014-04-02,2014-05-02,,10.0,2014-03-05,ws,1
23743,0,190077270,2014-05-02,2016-04-02,3.0,10.0,2014-04-01,ws,1
27146,5,190077270,2016-04-02,2016-05-02,,11.0,2016-03-04,ws,1
37219,0,190077270,2016-05-02,2018-04-02,3.0,11.0,2016-04-01,ws,1
42789,5,190077270,2018-04-02,2018-05-02,,11.0,2018-03-05,ws,1
54066,0,190077270,2018-05-02,2019-11-02,3.0,11.0,2018-04-01,ws,1
62506,0,190077270,2019-11-02,2020-04-02,3.0,11.0,2019-10-01,ws,1
66252,5,190077270,2020-04-02,2020-05-02,,11.0,2020-03-05,ws,1
78606,0,190077270,2020-05-02,2022-05-02,3.0,11.0,2020-04-01,ws,1
103408,0,190077270,2022-05-02,2024-07-02,3.0,11.0,2022-04-01,ws,1
122392,0,190077270,2024-07-02,2025-06-30,3.0,11.0,2024-06-01,ws,1
12200,0,190077370,2010-01-01,2012-05-02,3.0,3.0,2012-04-01,bdm,0
12200,0,190077370,2012-05-02,2014-04-02,3.0,3.0,2012-04-01,ws,1
14815,5,190077370,2014-04-02,2014-05-02,,3.0,2014-03-05,ws,1
23744,0,190077370,2014-05-02,2016-04-02,3.0,3.0,2014-04-01,ws,1
27147,5,190077370,2016-04-02,2016-05-02,,5.0,2016-03-04,ws,1
37220,0,190077370,2016-05-02,2018-04-02,3.0,5.0,2016-04-01,ws,1
42790,5,190077370,2018-04-02,2018-05-02,,5.0,2018-03-05,ws,1
54067,0,190077370,2018-05-02,2019-11-02,3.0,5.0,2018-04-01,ws,1
62507,0,190077370,2019-11-02,2020-04-02,3.0,5.0,2019-10-01,ws,1
66253,5,190077370,2020-04-02,2020-05-02,,5.0,2020-03-05,ws,1
78607,0,190077370,2020-05-02,2022-05-02,3.0,5.0,2020-04-01,ws,1
103409,0,190077370,2022-05-02,2024-07-02,3.0,5.0,2022-04-01,ws,1
122393,0,190077370,2024-07-02,2025-06-30,3.0,5.0,2024-06-01,ws,1
3741,5,190077410,2010-01-01,2012-04-02,,1311.0,2012-03-05,bdm,0
3741,5,190077410,2012-04-02,2012-05-02,,1311.0,2012-03-05,ws,1
12201,0,190077410,2012-05-02,2014-04-02,3.0,1311.0,2012-04-01,ws,1
14816,5,190077410,2014-04-02,2014-05-02,,1332.0,2014-03-05,ws,1
23745,0,190077410,2014-05-02,2016-05-02,3.0,1332.0,2014-04-01,ws,1
37221,0,190077410,2016-05-02,2018-04-02,3.0,1332.0,2016-04-01,ws,1
42791,5,190077410,2018-04-02,2018-05-02,,1332.0,2018-03-05,ws,1
54068,0,190077410,2018-05-02,2019-09-02,3.0,1332.0,2018-04-01,ws,1
55374,5,190077410,2019-09-02,2019-11-02,,1382.0,2019-08-19,ws,1
62508,0,190077410,2019-11-02,2020-04-02,3.0,1382.0,2019-10-01,ws,1
66254,5,190077410,2020-04-02,2020-05-02,,1382.0,2020-03-05,ws,1
78608,0,190077410,2020-05-02,2022-05-02,3.0,1382.0,2020-04-01,ws,1
103410,0,190077410,2022-05-02,2024-04-02,3.0,1382.0,2022-04-01,ws,1
111428,5,190077410,2024-04-02,2024-07-02,,1382.0,2024-03-29,ws,1
122394,0,190077410,2024-07-02,2025-06-30,3.0,1404.0,2024-06-01,ws,1
3742,5,190077510,2010-01-01,2012-04-02,,1103.0,2012-03-05,bdm,0
3742,5,190077510,2012-04-02,2012-05-02,,1103.0,2012-03-05,ws,1
12202,0,190077510,2012-05-02,2014-04-02,3.0,1103.0,2012-04-01,ws,1
14817,5,190077510,2014-04-02,2014-05-02,,1121.0,2014-03-05,ws,1
23746,0,190077510,2014-05-02,2016-05-02,3.0,1121.0,2014-04-01,ws,1
37222,0,190077510,2016-05-02,2018-04-02,3.0,1121.0,2016-04-01,ws,1
46687,5,190077510,2018-04-02,2018-05-02,,1121.0,2018-03-29,ws,1
54069,0,190077510,2018-05-02,2019-09-02,3.0,1121.0,2018-04-01,ws,1
55375,5,190077510,2019-09-02,2019-11-02,,1153.0,2019-08-19,ws,1
62509,0,190077510,2019-11-02,2020-04-02,3.0,1153.0,2019-10-01,ws,1
66255,5,190077510,2020-04-02,2020-05-02,,1153.0,2020-03-05,ws,1
78609,0,190077510,2020-05-02,2022-05-02,3.0,1153.0,2020-04-01,ws,1
103411,0,190077510,2022-05-02,2024-04-02,3.0,1153.0,2022-04-01,ws,1
111429,5,190077510,2024-04-02,2024-07-02,,1153.0,2024-03-29,ws,1
122395,0,190077510,2024-07-02,2025-06-30,3.0,1170.0,2024-06-01,ws,1
3743,5,190077610,2010-01-01,2012-04-02,,945.0,2012-03-05,bdm,0
3743,5,190077610,2012-04-02,2012-05-02,,945.0,2012-03-05,ws,1
12203,0,190077610,2012-05-02,2014-04-02,3.0,945.0,2012-04-01,ws,1
14818,5,190077610,2014-04-02,2014-05-02,,960.0,2014-03-05,ws,1
23747,0,190077610,2014-05-02,2016-05-02,3.0,960.0,2014-04-01,ws,1
37223,0,190077610,2016-05-02,2018-04-02,3.0,960.0,2016-04-01,ws,1
42793,5,190077610,2018-04-02,2018-05-02,,960.0,2018-03-05,ws,1
54070,0,190077610,2018-05-02,2019-09-02,3.0,960.0,2018-04-01,ws,1
55376,5,190077610,2019-09-02,2019-11-02,,988.0,2019-08-19,ws,1
62510,0,190077610,2019-11-02,2020-04-02,3.0,988.0,2019-10-01,ws,1
66256,5,190077610,2020-04-02,2020-05-02,,988.0,2020-03-05,ws,1
78610,0,190077610,2020-05-02,2022-05-02,3.0,988.0,2020-04-01,ws,1
103412,0,190077610,2022-05-02,2024-04-02,3.0,988.0,2022-04-01,ws,1
111430,5,190077610,2024-04-02,2024-05-02,,988.0,2024-03-29,ws,1
112890,5,190077610,2024-05-02,2024-07-02,,988.0,2024-04-12,ws,1
122396,0,190077610,2024-07-02,2025-06-30,3.0,1003.0,2024-06-01,ws,1
12204,0,190079010,2010-01-01,2012-05-02,3.0,575.0,2012-04-01,bdm,0
12204,0,190079010,2012-05-02,2014-04-02,3.0,575.0,2012-04-01,ws,1
16672,5,190079010,2014-04-02,2014-05-02,,584.0,2014-03-26,ws,1
23748,0,190079010,2014-05-02,2015-04-02,3.0,584.0,2014-04-01,ws,1
17849,5,190079010,2015-04-02,2016-05-02,,584.0,2015-03-13,ws,1
37224,0,190079010,2016-05-02,2018-04-02,3.0,584.0,2016-04-01,ws,1
42794,5,190079010,2018-04-02,2018-05-02,,584.0,2018-03-05,ws,1
54071,0,190079010,2018-05-02,2019-09-02,3.0,584.0,2018-04-01,ws,1
55377,5,190079010,2019-09-02,2019-11-02,,607.0,2019-08-19,ws,1
62511,0,190079010,2019-11-02,2020-04-02,3.0,607.0,2019-10-01,ws,1
66257,5,190079010,2020-04-02,2020-05-02,,607.0,2020-03-05,ws,1
78611,0,190079010,2020-05-02,2022-05-02,3.0,607.0,2020-04-01,ws,1
103413,0,190079010,2022-05-02,2024-04-02,3.0,607.0,2022-04-01,ws,1
111431,5,190079010,2024-04-02,2024-07-02,,607.0,2024-03-29,ws,1
122397,0,190079010,2024-07-02,2025-06-30,3.0,612.0,2024-06-01,ws,1
12205,0,190079470,2010-01-01,2012-11-02,3.0,450.0,2012-10-01,bdm,0
12205,0,190079470,2012-11-02,2014-04-02,3.0,450.0,2012-10-01,ws,1
14820,5,190079470,2014-04-02,2014-10-02,,450.0,2014-03-05,ws,1
17432,5,190079470,2014-10-02,2014-11-02,,450.0,2014-09-12,ws,1
23749,0,190079470,2014-11-02,2016-05-02,3.0,450.0,2014-10-01,ws,1
37225,0,190079470,2016-05-02,2018-04-02,3.0,450.0,2016-04-01,ws,1
46688,5,190079470,2018-04-02,2018-11-02,,450.0,2018-03-29,ws,1
54072,0,190079470,2018-11-02,2019-11-02,3.0,450.0,2018-10-01,ws,1
62512,0,190079470,2019-11-02,2020-05-02,3.0,450.0,2019-10-01,ws,1
78612,0,190079470,2020-05-02,2022-05-02,3.0,450.0,2020-04-01,ws,1
103414,0,190079470,2022-05-02,2024-07-02,3.0,450.0,2022-04-01,ws,1
122398,0,190079470,2024-07-02,2025-06-30,3.0,450.0,2024-06-01,ws,1
12206,0,190079570,2010-01-01,2012-11-02,3.0,300.0,2012-10-01,bdm,0
12206,0,190079570,2012-11-02,2014-04-02,3.0,300.0,2012-10-01,ws,1
16673,5,190079570,2014-04-02,2014-05-02,,300.0,2014-03-26,ws,1
23750,0,190079570,2014-05-02,2014-06-02,3.0,300.0,2014-04-01,ws,1
17289,5,190079570,2014-06-02,2016-04-02,,300.0,2014-05-23,ws,1
30554,5,190079570,2016-04-02,2016-05-02,,300.0,2016-03-18,ws,1
37226,0,190079570,2016-05-02,2018-04-02,3.0,300.0,2016-04-01,ws,1
42796,5,190079570,2018-04-02,2018-05-02,,300.0,2018-03-05,ws,1
47065,5,190079570,2018-05-02,2018-11-02,,300.0,2018-04-01,ws,1
54073,0,190079570,2018-11-02,2019-11-02,3.0,300.0,2018-10-01,ws,1
62513,0,190079570,2019-11-02,2020-05-02,3.0,300.0,2019-10-01,ws,1
78613,0,190079570,2020-05-02,2022-05-02,3.0,300.0,2020-04-01,ws,1
103415,0,190079570,2022-05-02,2024-07-02,3.0,300.0,2022-04-01,ws,1
122399,0,190079570,2024-07-02,2025-06-30,3.0,300.0,2024-06-01,ws,1
12207,0,190079670,2010-01-01,2012-11-02,3.0,192.0,2012-10-01,bdm,0
12207,0,190079670,2012-11-02,2014-04-02,3.0,192.0,2012-10-01,ws,1
14822,5,190079670,2014-04-02,2014-10-02,,192.0,2014-03-05,ws,1
17433,5,190079670,2014-10-02,2014-11-02,,192.0,2014-09-12,ws,1
23751,0,190079670,2014-11-02,2016-05-02,3.0,192.0,2014-10-01,ws,1
37227,0,190079670,2016-05-02,2018-04-02,3.0,192.0,2016-04-01,ws,1
46689,5,190079670,2018-04-02,2018-11-02,,192.0,2018-03-29,ws,1
54074,0,190079670,2018-11-02,2019-11-02,3.0,192.0,2018-10-01,ws,1
62514,0,190079670,2019-11-02,2020-05-02,3.0,192.0,2019-10-01,ws,1
78614,0,190079670,2020-05-02,2022-05-02,3.0,192.0,2020-04-01,ws,1
103416,0,190079670,2022-05-02,2024-07-02,3.0,192.0,2022-04-01,ws,1
122400,0,190079670,2024-07-02,2025-06-30,3.0,192.0,2024-06-01,ws,1
12208,0,190079770,2010-01-01,2012-11-02,3.0,155.0,2012-10-01,bdm,0
12208,0,190079770,2012-11-02,2014-04-02,3.0,155.0,2012-10-01,ws,1
16674,5,190079770,2014-04-02,2014-05-02,,155.0,2014-03-26,ws,1
23752,0,190079770,2014-05-02,2014-06-02,3.0,155.0,2014-04-01,ws,1
17290,5,190079770,2014-06-02,2016-04-02,,155.0,2014-05-23,ws,1
30555,5,190079770,2016-04-02,2016-05-02,,155.0,2016-03-18,ws,1
37228,0,190079770,2016-05-02,2018-04-02,3.0,155.0,2016-04-01,ws,1
42798,5,190079770,2018-04-02,2018-05-02,,155.0,2018-03-05,ws,1
47066,5,190079770,2018-05-02,2018-11-02,,155.0,2018-04-01,ws,1
54075,0,190079770,2018-11-02,2019-11-02,3.0,155.0,2018-10-01,ws,1
62515,0,190079770,2019-11-02,2020-05-02,3.0,155.0,2019-10-01,ws,1
78615,0,190079770,2020-05-02,2022-05-02,3.0,155.0,2020-04-01,ws,1
103417,0,190079770,2022-05-02,2024-07-02,3.0,155.0,2022-04-01,ws,1
122401,0,190079770,2024-07-02,2025-06-30,3.0,155.0,2024-06-01,ws,1
3749,5,190081710,2010-01-01,2012-04-02,,1311.0,2012-03-05,bdm,0
3749,5,190081710,2012-04-02,2012-05-02,,1311.0,2012-03-05,ws,1
12209,0,190081710,2012-05-02,2014-04-02,3.0,1311.0,2012-04-01,ws,1
14824,5,190081710,2014-04-02,2014-05-02,,1332.0,2014-03-05,ws,1
23753,0,190081710,2014-05-02,2016-05-02,3.0,1332.0,2014-04-01,ws,1
37229,0,190081710,2016-05-02,2018-04-02,3.0,1332.0,2016-04-01,ws,1
42799,5,190081710,2018-04-02,2018-05-02,,1332.0,2018-03-05,ws,1
54076,0,190081710,2018-05-02,2019-09-02,3.0,1332.0,2018-04-01,ws,1
55378,5,190081710,2019-09-02,2019-11-02,,1385.0,2019-08-19,ws,1
62516,0,190081710,2019-11-02,2020-04-02,3.0,1385.0,2019-10-01,ws,1
66258,5,190081710,2020-04-02,2020-05-02,,1385.0,2020-03-05,ws,1
78616,0,190081710,2020-05-02,2022-05-02,3.0,1385.0,2020-04-01,ws,1
103418,0,190081710,2022-05-02,2024-04-02,3.0,1385.0,2022-04-01,ws,1
