,c0,c2,c4,c9,c10,c13,c14,c15,c16,c31,c89,c90,c91,c92,c93,c94,ymd,next_month_day1,next_month_day2,filename,dt_rank_neg
114373,0,112019890,乳幼児深夜加算（小児科・外来診療料）（入院）,,3.0,1.0,0.0,0.0,0.0,99999999.0,1,1,0,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
47517,9,112019990,妊婦時間外加算（再診）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47518,9,112020090,妊婦休日加算（再診）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47519,9,112020190,妊婦深夜加算（再診）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47520,9,112020290,妊婦時間外特例医療機関加算（再診）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47521,9,112020390,妊婦夜間加算（産科又は産婦人科再診）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47522,9,112020490,妊婦休日加算（産科又は産婦人科再診）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47523,9,112020590,妊婦深夜加算（産科又は産婦人科再診）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47524,9,112020690,妊婦時間外加算（外来診療料）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47525,9,112020790,妊婦休日加算（外来診療料）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47526,9,112020890,妊婦深夜加算（外来診療料）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47527,9,112020990,妊婦時間外特例医療機関加算（外来診療料）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47528,9,112021090,妊婦夜間加算（産科又は産婦人科外来診療料）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47529,9,112021190,妊婦休日加算（産科又は産婦人科外来診療料）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47530,9,112021290,妊婦深夜加算（産科又は産婦人科外来診療料）（入院）,,3.0,,,,,,1,1,0,0,0,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47531,9,112021370,妊婦時間外加算（再診）（入院外）,,3.0,,,,,,1,1,1,0,4,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47532,9,112021470,妊婦休日加算（再診）（入院外）,,3.0,,,,,,1,1,1,0,4,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47533,9,112021570,妊婦深夜加算（再診）（入院外）,,3.0,,,,,,1,1,1,0,4,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47534,9,112021670,妊婦時間外特例医療機関加算（再診）（入院外）,,3.0,,,,,,1,1,1,0,4,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
114374,0,112021770,地域包括診療加算１,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,10,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114375,0,112021870,認知症地域包括診療加算１,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,11,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114376,0,112021970,薬剤適正使用連携加算（再診）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,12,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
47535,9,112022070,妊婦加算（再診）,,3.0,,,,,,1,1,1,0,13,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47536,9,112022170,妊婦夜間加算（産科又は産婦人科再診）（入院外）,,3.0,,,,,,1,1,1,0,14,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47537,9,112022270,妊婦休日加算（産科又は産婦人科再診）（入院外）,,3.0,,,,,,1,1,1,0,14,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47538,9,112022370,妊婦深夜加算（産科又は産婦人科再診）（入院外）,,3.0,,,,,,1,1,1,0,14,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47539,9,112022470,妊婦時間外加算（外来診療料）（入院外）,,3.0,,,,,,1,1,2,0,5,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47540,9,112022570,妊婦休日加算（外来診療料）（入院外）,,3.0,,,,,,1,1,2,0,5,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47541,9,112022670,妊婦深夜加算（外来診療料）（入院外）,,3.0,,,,,,1,1,2,0,5,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47542,9,112022770,妊婦時間外特例医療機関加算（外来診療料）（入院外）,,3.0,,,,,,1,1,2,0,5,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47543,9,112022870,妊婦加算（外来診療料）,,3.0,,,,,,1,1,2,0,7,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47544,9,112022970,妊婦夜間加算（産科又は産婦人科外来診療料）（入院外）,,3.0,,,,,,1,1,2,0,8,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47545,9,112023070,妊婦休日加算（産科又は産婦人科外来診療料）（入院外）,,3.0,,,,,,1,1,2,0,8,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
47546,9,112023170,妊婦深夜加算（産科又は産婦人科外来診療料）（入院外）,,3.0,,,,,,1,1,2,0,8,0,2019-01-01,2019-02-01,2019-02-02,s_20181228.csv,1.0
90480,9,112023210,オンライン診療料,,3.0,,,,,,1,1,3,0,0,0,2022-04-01,2022-05-01,2022-05-02,s_20220331.csv,1.0
114377,0,112023350,電話等再診料（３０年３月以前継続）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,0,1,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114378,0,112023450,同日電話等再診料（３０年３月以前継続）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,0,1,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114379,0,112023550,電話等再診料（同一日複数科受診時の２科目）（３０年３月以前継続）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,2,1,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
113421,5,112023650,電話等特定妥結率再診料（３０年３月以前継続）,,3.0,,,,,,1,1,1,0,1,1,2024-06-28,2024-07-01,2024-07-02,s_20240628.csv,1.0
113422,5,112023750,同日電話等特定妥結率再診料（３０年３月以前継続）,,3.0,,,,,,1,1,1,0,1,1,2024-06-28,2024-07-01,2024-07-02,s_20240628.csv,1.0
113423,5,112023850,電話等特定妥結率再診料（同一日複数科２科目・３０年３月以前継続）,,3.0,,,,,,1,1,1,0,2,1,2024-06-28,2024-07-01,2024-07-02,s_20240628.csv,1.0
90481,9,112023970,乳幼児感染予防策加算（再診料・外来診療料・診療報酬上臨時的取扱）,,3.0,,,,,,1,1,999,0,0,1,2022-04-01,2022-05-01,2022-05-02,s_20220331.csv,1.0
71796,9,112024070,医科外来等感染症対策実施加算（再診料・外来診療料）,,3.0,,,,,,1,1,999,0,0,0,2021-10-01,2021-11-01,2021-11-02,s_20210930.csv,1.0
94803,9,112024170,二類感染症患者入院診療加算（電話等再診料・診療報酬上臨時的取扱）,,3.0,,,,,,1,2,210,0,2,1,2023-05-08,2023-06-01,2023-06-02,s_20230424.csv,1.0
114383,0,112024210,再診料（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114384,0,112024370,外来感染対策向上加算（再診）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,13,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114385,0,112024470,連携強化加算（再診）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,14,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114386,0,112024570,サーベイランス強化加算（再診）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,15,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
93577,9,112024610,電子的保健医療情報活用加算（再診）,,3.0,,,,,,1,1,1,0,16,0,2022-10-01,2022-11-01,2022-11-02,s_20220912.csv,1.0
114387,0,112024710,外来診療料（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
93578,9,112024810,電子的保健医療情報活用加算（外来診療料）,,3.0,,,,,,1,1,2,0,8,0,2022-10-01,2022-11-01,2022-11-02,s_20220912.csv,1.0
114388,0,112024950,同日再診料（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,0,1,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
113424,5,112025010,特定妥結率再診料（情報通信機器）,,3.0,,,,,,1,1,1,0,1,0,2024-06-28,2024-07-01,2024-07-02,s_20240628.csv,1.0
113425,5,112025150,同日特定妥結率再診料（情報通信機器）,,3.0,,,,,,1,1,1,0,1,1,2024-06-28,2024-07-01,2024-07-02,s_20240628.csv,1.0
114391,0,112025210,再診料（同一日複数科受診時の２科目）（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
113426,5,112025310,特定妥結率再診料（同一日複数科受診時の２科目）（情報通信機器）,,3.0,,,,,,1,1,1,0,2,0,2024-06-28,2024-07-01,2024-07-02,s_20240628.csv,1.0
114393,0,112025450,同日外来診療料（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,1,1,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114394,0,112025510,外来診療料（文書紹介申出患者）（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114395,0,112025650,同日外来診療料（文書紹介申出患者）（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,2,1,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114396,0,112025710,特定妥結率外来診療料（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114397,0,112025850,同日特定妥結率外来診療料（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,3,1,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114398,0,112025910,外来診療料（同一日複数科受診時の２科目）（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114399,0,112026010,外来診療料（同日複数科２科目・文書紹介申出患者）（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114400,0,112026110,特定妥結率外来診療料（同一日複数科受診時２科目）（情報通信機器）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114401,0,112026270,（選）病床数が２００以上の病院再診（５０点減算）,,8.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,10,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114402,0,112026370,（選）病床数が２００以上の病院再診（３８点減算）,,8.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,10,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114403,0,112026470,（選）病床数が２００以上の病院再診（２８点減算）,,8.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,10,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
96000,9,112026570,医療情報・システム基盤整備体制充実加算３（再診）（経過措置）,,3.0,,,,,,1,1,1,0,18,0,2024-01-01,2024-02-01,2024-02-02,s_20231220.csv,1.0
96001,9,112026670,医療情報・システム基盤整備体制充実加算３（外来診療料・経過措置）,,3.0,,,,,,1,1,2,0,8,0,2024-01-01,2024-02-01,2024-02-02,s_20231220.csv,1.0
95802,9,112026750,電話等再診料（特例）,,3.0,,,,,,1,1,1,0,0,1,2023-08-01,2023-09-01,2023-09-02,s_20230714.csv,1.0
95803,9,112026850,外来診療料（特例）,,3.0,,,,,,1,1,2,0,0,1,2023-08-01,2023-09-01,2023-09-02,s_20230714.csv,1.0
114404,0,112708370,時間外対応加算２,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,8,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114405,0,112708470,時間外対応加算３,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,8,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114406,0,112708570,時間外対応加算４,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,8,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114407,0,112708670,発熱患者等対応加算（再診）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,13,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114408,0,112708770,抗菌薬適正使用体制加算（再診）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,16,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114131,9,112708870,医療情報取得加算３（再診）,,3.0,,,,,,1,1,1,0,17,0,2024-12-01,2025-01-01,2025-01-02,s_20241108.csv,1.0
114409,0,112708970,医療情報取得加算（再診）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,17,0,2024-12-01,2025-01-01,2025-01-02,s_ALL20250801.csv,1.0
114410,0,112709070,看護師等遠隔診療補助加算（再診）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,1,0,18,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114133,9,112709170,医療情報取得加算３（外来診療料）,,3.0,,,,,,1,1,2,0,8,0,2024-12-01,2025-01-01,2025-01-02,s_20241108.csv,1.0
114411,0,112709270,医療情報取得加算（外来診療料）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,8,0,2024-12-01,2025-01-01,2025-01-02,s_ALL20250801.csv,1.0
114412,0,112709370,看護師等遠隔診療補助加算（外来診療料）,,3.0,0.0,120.0,0.0,0.0,99999999.0,1,1,2,0,9,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114413,0,113000310,ウイルス疾患指導料１,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114414,0,113000410,特定薬剤治療管理料１,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114415,0,113000510,特定薬剤治療管理料１（第４月目以降）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114416,0,113000670,特定薬剤治療管理加算（臓器移植月から３月）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114417,0,113000770,特定薬剤治療管理加算（臓器移植後等の患者以外）（第１回目）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
105283,9,113000810,小児特定疾患カウンセリング料（医師）（月の１回目）,,3.0,,,,,,2,1,1,0,4,0,2024-06-01,2024-07-01,2024-07-02,s_20240306.csv,1.0
114418,0,113000910,皮膚科特定疾患指導管理料（１）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,8,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
24746,9,113001010,外来栄養食事指導料,,3.0,,,,,,2,1,1,0,9,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
114419,0,113001110,放射線治療管理料（１門照射）,,3.0,0.0,800.0,0.0,0.0,99999999.0,2,12,0,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114420,0,113001210,悪性腫瘍特異物質治療管理料（尿中ＢＴＡ）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114421,0,113001310,悪性腫瘍特異物質治療管理料（その他・１項目）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114422,0,113001470,腫瘍マーカー検査初回月加算,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
24747,9,113001510,心臓ペースメーカー指導管理料（遠隔モニタリング）,,3.0,,,,,,2,1,1,0,12,0,2016-03-31,2016-04-01,2016-04-02,s_20160304.csv,1.0
63752,9,113001610,心臓ペースメーカー指導管理料（イ以外）,,3.0,,,,,,2,1,1,0,12,0,2020-03-31,2020-04-01,2020-04-02,s_20200305.csv,1.0
114423,0,113001810,特定疾患療養管理料（診療所）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,0,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114424,0,113001910,特定疾患療養管理料（１００床未満）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,0,0,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114425,0,113002010,特定疾患療養管理料（１００床以上２００床未満）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,0,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114426,0,113002110,悪性腫瘍特異物質治療管理料（その他・２項目以上）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114427,0,113002210,小児科療養指導料,,3.0,1.0,130.0,0.0,0.0,99999999.0,2,1,1,0,5,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114428,0,113002310,皮膚科特定疾患指導管理料（２）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,8,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114429,0,113002410,在宅療養指導料,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,13,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114430,0,113002510,慢性維持透析患者外来医学管理料,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,15,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114431,0,113002610,救急救命管理料,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,6,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114432,0,113002850,てんかん指導料,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,6,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114433,0,113002910,難病外来指導管理料,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,7,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114434,0,113003010,高度難聴指導管理料（術後３月以内）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,14,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114435,0,113003110,高度難聴指導管理料（イ以外）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,14,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114436,0,113003210,ウイルス疾患指導料２,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
13417,9,113003310,入院栄養食事指導料,,3.0,,,,,,2,1,1,0,10,0,2014-03-31,2014-04-01,2014-04-02,s_20140305.csv,1.0
114437,0,113003410,集団栄養食事指導料,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,11,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114438,0,113003510,小児科外来診療料（処方箋を交付）初診時,,3.0,1.0,130.0,0.0,0.0,99999999.0,2,1,1,2,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114439,0,113003610,小児科外来診療料（処方箋を交付）再診時,,3.0,1.0,130.0,0.0,0.0,99999999.0,2,1,1,2,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114440,0,113003710,小児科外来診療料（処方箋を交付しない）初診時,,3.0,1.0,130.0,0.0,0.0,99999999.0,2,1,1,2,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114441,0,113003810,小児科外来診療料（処方箋を交付しない）再診時,,3.0,1.0,130.0,0.0,0.0,99999999.0,2,1,1,2,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
90508,9,113003910,生活習慣病管理料（処方箋を交付）（高血圧症を主病）,,3.0,,,,,,2,1,1,3,1,0,2022-04-01,2022-05-01,2022-05-02,s_20220331.csv,1.0
90509,9,113004010,生活習慣病管理料（処方箋を交付しない）（高血圧症を主病）,,3.0,,,,,,2,1,1,3,2,0,2022-04-01,2022-05-01,2022-05-02,s_20220331.csv,1.0
114442,0,113004110,手術前医学管理料,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,4,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114443,0,113004270,麻薬管理指導加算（薬剤管理指導料）,,3.0,0.0,0.0,0.0,0.0,99999999.0,2,1,8,0,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114444,0,113004310,療養費同意書交付料,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,13,0,0,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114445,0,113004510,手術後医学管理料（病院）,,3.0,0.0,0.0,0.0,0.0,99999999.0,2,1,1,5,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114446,0,113004610,手術後医学管理料（診療所）,,3.0,0.0,0.0,0.0,0.0,99999999.0,2,1,1,5,2,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114447,0,113004790,手術後医学管理料（１００分の９５）逓減,,6.0,0.0,0.0,0.0,0.0,99999999.0,2,1,1,5,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114448,0,113004910,喘息治療管理料１（２月目以降）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,16,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114449,0,113005570,乳幼児時間外特例医療機関加算（外来診療料）（小児科外来診療料）,,3.0,1.0,130.0,0.0,0.0,99999999.0,2,1,1,2,3,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114450,0,113005710,喘息治療管理料１（１月目）,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,16,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
90511,9,113005810,生活習慣病管理料（処方箋を交付）（脂質異常症を主病）,,3.0,,,,,,2,1,1,3,1,0,2022-04-01,2022-05-01,2022-05-02,s_20220331.csv,1.0
90512,9,113005910,生活習慣病管理料（処方箋を交付）（糖尿病を主病）,,3.0,,,,,,2,1,1,3,1,0,2022-04-01,2022-05-01,2022-05-02,s_20220331.csv,1.0
90513,9,113006010,生活習慣病管理料（処方箋を交付しない）（脂質異常症を主病）,,3.0,,,,,,2,1,1,3,2,0,2022-04-01,2022-05-01,2022-05-02,s_20220331.csv,1.0
90514,9,113006110,生活習慣病管理料（処方箋を交付しない）（糖尿病を主病）,,3.0,,,,,,2,1,1,3,2,0,2022-04-01,2022-05-01,2022-05-02,s_20220331.csv,1.0
114451,0,113006510,慢性疼痛疾患管理料,,3.0,0.0,130.0,0.0,0.0,99999999.0,2,1,1,0,17,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114452,0,113006610,小児悪性腫瘍患者指導管理料,,3.0,1.0,130.0,0.0,0.0,99999999.0,2,1,1,0,18,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
114453,0,113006710,地域連携小児夜間・休日診療料１,,3.0,1.0,130.0,0.0,0.0,99999999.0,2,1,1,2,5,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
