,c0,c2,t1,t2,pointlab,point,ymd,tag,ind
4797,0,738490000,2014-05-02,2016-05-02,1.0,153000.0,2014-04-01,ws,1
7445,0,738490000,2016-05-02,2018-05-02,1.0,146000.0,2016-04-01,ws,1
10060,0,738490000,2018-05-02,2019-11-02,1.0,139000.0,2018-04-01,ws,1
12573,0,738490000,2019-11-02,2020-05-02,1.0,142000.0,2019-10-01,ws,1
15244,0,738490000,2020-05-02,2022-05-02,1.0,142000.0,2020-04-01,ws,1
21952,0,738490000,2022-05-02,2024-07-02,1.0,142000.0,2022-04-01,ws,1
26042,0,738490000,2024-07-02,2025-06-30,1.0,142000.0,2024-06-01,ws,1
947,5,738500000,2010-01-01,2012-05-02,1.0,179000.0,2012-04-01,bdm,0
2222,0,738500000,2012-05-02,2014-05-02,1.0,179000.0,2012-04-01,ws,1
4798,0,738500000,2014-05-02,2016-05-02,1.0,167000.0,2014-04-01,ws,1
7446,0,738500000,2016-05-02,2018-05-02,1.0,151000.0,2016-04-01,ws,1
10061,0,738500000,2018-05-02,2019-11-02,1.0,146000.0,2018-04-01,ws,1
12574,0,738500000,2019-11-02,2020-05-02,1.0,147000.0,2019-10-01,ws,1
15245,0,738500000,2020-05-02,2022-05-02,1.0,147000.0,2020-04-01,ws,1
21953,0,738500000,2022-05-02,2024-07-02,1.0,147000.0,2022-04-01,ws,1
26043,0,738500000,2024-07-02,2025-06-30,1.0,147000.0,2024-06-01,ws,1
948,5,738510000,2010-01-01,2012-05-02,1.0,166000.0,2012-04-01,bdm,0
2223,0,738510000,2012-05-02,2014-05-02,1.0,166000.0,2012-04-01,ws,1
4799,0,738510000,2014-05-02,2016-05-02,1.0,154000.0,2014-04-01,ws,1
7447,0,738510000,2016-05-02,2018-05-02,1.0,147000.0,2016-04-01,ws,1
10062,0,738510000,2018-05-02,2019-11-02,1.0,143000.0,2018-04-01,ws,1
12575,0,738510000,2019-11-02,2020-05-02,1.0,145000.0,2019-10-01,ws,1
15246,0,738510000,2020-05-02,2022-05-02,1.0,145000.0,2020-04-01,ws,1
21954,0,738510000,2022-05-02,2024-07-02,1.0,145000.0,2022-04-01,ws,1
26044,0,738510000,2024-07-02,2025-06-30,1.0,140000.0,2024-06-01,ws,1
949,5,738520000,2010-01-01,2012-05-02,1.0,185000.0,2012-04-01,bdm,0
2224,0,738520000,2012-05-02,2014-05-02,1.0,185000.0,2012-04-01,ws,1
4800,0,738520000,2014-05-02,2016-05-02,1.0,186000.0,2014-04-01,ws,1
7448,0,738520000,2016-05-02,2018-05-02,1.0,186000.0,2016-04-01,ws,1
10063,0,738520000,2018-05-02,2019-11-02,1.0,158000.0,2018-04-01,ws,1
12576,0,738520000,2019-11-02,2020-05-02,1.0,161000.0,2019-10-01,ws,1
15247,0,738520000,2020-05-02,2022-05-02,1.0,161000.0,2020-04-01,ws,1
21955,0,738520000,2022-05-02,2024-07-02,1.0,161000.0,2022-04-01,ws,1
26045,0,738520000,2024-07-02,2025-06-30,1.0,161000.0,2024-06-01,ws,1
950,5,738530000,2010-01-01,2012-05-02,1.0,121000.0,2012-04-01,bdm,0
2225,0,738530000,2012-05-02,2014-05-02,1.0,121000.0,2012-04-01,ws,1
4801,0,738530000,2014-05-02,2016-05-02,1.0,114000.0,2014-04-01,ws,1
7449,0,738530000,2016-05-02,2018-05-02,1.0,109000.0,2016-04-01,ws,1
10064,0,738530000,2018-05-02,2019-11-02,1.0,103000.0,2018-04-01,ws,1
12577,0,738530000,2019-11-02,2020-05-02,1.0,105000.0,2019-10-01,ws,1
13845,0,738530000,2020-05-02,2020-10-02,1.0,105000.0,2020-04-01,ws,1
15248,0,738530000,2020-10-02,2022-05-02,1.0,105000.0,2020-09-01,ws,1
21956,0,738530000,2022-05-02,2024-07-02,1.0,105000.0,2022-04-01,ws,1
26046,0,738530000,2024-07-02,2025-06-30,1.0,105000.0,2024-06-01,ws,1
951,5,738540000,2010-01-01,2012-05-02,1.0,41700.0,2012-04-01,bdm,0
2226,0,738540000,2012-05-02,2014-05-02,1.0,41700.0,2012-04-01,ws,1
4802,0,738540000,2014-05-02,2016-05-02,1.0,38400.0,2014-04-01,ws,1
7450,0,738540000,2016-05-02,2018-05-02,1.0,36100.0,2016-04-01,ws,1
10065,0,738540000,2018-05-02,2019-11-02,1.0,33500.0,2018-04-01,ws,1
12578,0,738540000,2019-11-02,2020-05-02,1.0,34100.0,2019-10-01,ws,1
15249,0,738540000,2020-05-02,2022-05-02,1.0,34100.0,2020-04-01,ws,1
21957,0,738540000,2022-05-02,2024-07-02,1.0,34100.0,2022-04-01,ws,1
26047,0,738540000,2024-07-02,2025-06-30,1.0,32000.0,2024-06-01,ws,1
952,5,738560000,2010-01-01,2012-05-02,1.0,61300.0,2012-04-01,bdm,0
2227,0,738560000,2012-05-02,2014-05-02,1.0,61300.0,2012-04-01,ws,1
4803,0,738560000,2014-05-02,2016-05-02,1.0,56900.0,2014-04-01,ws,1
7451,0,738560000,2016-05-02,2018-05-02,1.0,54500.0,2016-04-01,ws,1
10066,0,738560000,2018-05-02,2019-11-02,1.0,51600.0,2018-04-01,ws,1
12579,0,738560000,2019-11-02,2020-05-02,1.0,52600.0,2019-10-01,ws,1
15250,0,738560000,2020-05-02,2022-05-02,1.0,52600.0,2020-04-01,ws,1
21958,0,738560000,2022-05-02,2024-07-02,1.0,52600.0,2022-04-01,ws,1
26048,0,738560000,2024-07-02,2025-06-30,1.0,48300.0,2024-06-01,ws,1
953,5,738570000,2010-01-01,2012-05-02,1.0,23400.0,2012-04-01,bdm,0
2228,0,738570000,2012-05-02,2014-05-02,1.0,23400.0,2012-04-01,ws,1
3594,5,738570000,2014-05-02,2014-11-02,1.0,22000.0,2014-04-01,ws,1
4804,0,738570000,2014-11-02,2016-05-02,1.0,22000.0,2014-10-01,ws,1
7452,0,738570000,2016-05-02,2018-05-02,1.0,20400.0,2016-04-01,ws,1
10067,0,738570000,2018-05-02,2019-11-02,1.0,19600.0,2018-04-01,ws,1
12580,0,738570000,2019-11-02,2020-05-02,1.0,19500.0,2019-10-01,ws,1
15251,0,738570000,2020-05-02,2022-05-02,1.0,19400.0,2020-04-01,ws,1
21959,0,738570000,2022-05-02,2024-07-02,1.0,19400.0,2022-04-01,ws,1
26049,0,738570000,2024-07-02,2025-06-30,1.0,19400.0,2024-06-01,ws,1
954,5,738580000,2010-01-01,2012-05-02,1.0,65400.0,2012-04-01,bdm,0
2229,0,738580000,2012-05-02,2014-05-02,1.0,65400.0,2012-04-01,ws,1
3595,5,738580000,2014-05-02,2015-08-02,1.0,67200.0,2014-04-01,ws,1
4805,0,738580000,2015-08-02,2016-05-02,1.0,67200.0,2015-07-01,ws,1
7453,0,738580000,2016-05-02,2018-05-02,1.0,65200.0,2016-04-01,ws,1
10068,0,738580000,2018-05-02,2019-11-02,1.0,64500.0,2018-04-01,ws,1
12581,0,738580000,2019-11-02,2020-05-02,1.0,65500.0,2019-10-01,ws,1
15252,0,738580000,2020-05-02,2022-05-02,1.0,65500.0,2020-04-01,ws,1
21960,0,738580000,2022-05-02,2024-07-02,1.0,65500.0,2022-04-01,ws,1
26050,0,738580000,2024-07-02,2025-06-30,1.0,65500.0,2024-06-01,ws,1
955,5,738590000,2010-01-01,2012-05-02,1.0,13700.0,2012-04-01,bdm,0
2230,0,738590000,2012-05-02,2014-05-02,1.0,13700.0,2012-04-01,ws,1
4806,0,738590000,2014-05-02,2016-05-02,1.0,12800.0,2014-04-01,ws,1
7454,0,738590000,2016-05-02,2018-05-02,1.0,12300.0,2016-04-01,ws,1
10069,0,738590000,2018-05-02,2019-11-02,1.0,11800.0,2018-04-01,ws,1
12582,0,738590000,2019-11-02,2020-05-02,1.0,11900.0,2019-10-01,ws,1
15253,0,738590000,2020-05-02,2022-05-02,1.0,11900.0,2020-04-01,ws,1
21961,0,738590000,2022-05-02,2024-07-02,1.0,11900.0,2022-04-01,ws,1
26051,0,738590000,2024-07-02,2025-06-30,1.0,11800.0,2024-06-01,ws,1
956,5,738600000,2010-01-01,2012-05-02,1.0,590000.0,2012-04-01,bdm,0
2231,0,738600000,2012-05-02,2014-05-02,1.0,590000.0,2012-04-01,ws,1
4807,0,738600000,2014-05-02,2016-05-02,1.0,577000.0,2014-04-01,ws,1
7455,0,738600000,2016-05-02,2018-05-02,1.0,577000.0,2016-04-01,ws,1
10070,0,738600000,2018-05-02,2019-11-02,1.0,577000.0,2018-04-01,ws,1
12583,0,738600000,2019-11-02,2020-05-02,1.0,588000.0,2019-10-01,ws,1
15254,0,738600000,2020-05-02,2022-05-02,1.0,588000.0,2020-04-01,ws,1
21962,0,738600000,2022-05-02,2024-07-02,1.0,588000.0,2022-04-01,ws,1
26052,0,738600000,2024-07-02,2025-06-30,1.0,588000.0,2024-06-01,ws,1
957,5,738610000,2010-01-01,2012-05-02,1.0,134000.0,2012-04-01,bdm,0
957,5,738610000,2012-05-02,2013-02-02,1.0,134000.0,2012-04-01,ws,1
2232,0,738610000,2013-02-02,2014-05-02,1.0,134000.0,2013-01-01,ws,1
4808,0,738610000,2014-05-02,2016-05-02,1.0,129000.0,2014-04-01,ws,1
7456,0,738610000,2016-05-02,2018-05-02,1.0,127000.0,2016-04-01,ws,1
10071,0,738610000,2018-05-02,2019-11-02,1.0,127000.0,2018-04-01,ws,1
12584,0,738610000,2019-11-02,2020-05-02,1.0,129000.0,2019-10-01,ws,1
15255,0,738610000,2020-05-02,2022-05-02,1.0,129000.0,2020-04-01,ws,1
21963,0,738610000,2022-05-02,2024-07-02,1.0,124000.0,2022-04-01,ws,1
26053,0,738610000,2024-07-02,2025-06-30,1.0,124000.0,2024-06-01,ws,1
958,5,738620000,2010-01-01,2012-05-02,1.0,553000.0,2012-04-01,bdm,0
958,5,738620000,2012-05-02,2013-02-02,1.0,553000.0,2012-04-01,ws,1
2233,0,738620000,2013-02-02,2014-05-02,1.0,553000.0,2013-01-01,ws,1
3599,5,738620000,2014-05-02,2015-02-02,1.0,553000.0,2014-04-01,ws,1
2381,5,738620000,2015-02-02,2015-05-02,,521000.0,2015-01-01,ws,1
4809,0,738620000,2015-05-02,2016-05-02,1.0,489000.0,2015-04-01,ws,1
7457,0,738620000,2016-05-02,2018-05-02,1.0,279000.0,2016-04-01,ws,1
10072,0,738620000,2018-05-02,2019-11-02,1.0,279000.0,2018-04-01,ws,1
12585,0,738620000,2019-11-02,2020-05-02,1.0,284000.0,2019-10-01,ws,1
15256,0,738620000,2020-05-02,2022-05-02,1.0,284000.0,2020-04-01,ws,1
21964,0,738620000,2022-05-02,2024-07-02,1.0,284000.0,2022-04-01,ws,1
26054,0,738620000,2024-07-02,2025-06-30,1.0,270000.0,2024-06-01,ws,1
959,5,738630000,2010-01-01,2012-05-02,1.0,315000.0,2012-04-01,bdm,0
2234,0,738630000,2012-05-02,2014-05-02,1.0,315000.0,2012-04-01,ws,1
3600,5,738630000,2014-05-02,2014-11-02,1.0,324000.0,2014-04-01,ws,1
4810,0,738630000,2014-11-02,2016-05-02,1.0,324000.0,2014-10-01,ws,1
7458,0,738630000,2016-05-02,2018-05-02,1.0,217000.0,2016-04-01,ws,1
10073,0,738630000,2018-05-02,2019-11-02,1.0,217000.0,2018-04-01,ws,1
12586,0,738630000,2019-11-02,2020-05-02,1.0,221000.0,2019-10-01,ws,1
15257,0,738630000,2020-05-02,2022-05-02,1.0,221000.0,2020-04-01,ws,1
21965,0,738630000,2022-05-02,2024-07-02,1.0,221000.0,2022-04-01,ws,1
26055,0,738630000,2024-07-02,2025-06-30,1.0,221000.0,2024-06-01,ws,1
960,5,738640000,2010-01-01,2012-05-02,1.0,267000.0,2012-04-01,bdm,0
2235,0,738640000,2012-05-02,2014-05-02,1.0,267000.0,2012-04-01,ws,1
4811,0,738640000,2014-05-02,2016-05-02,1.0,266000.0,2014-04-01,ws,1
7459,0,738640000,2016-05-02,2018-05-02,1.0,169000.0,2016-04-01,ws,1
10074,0,738640000,2018-05-02,2019-11-02,1.0,169000.0,2018-04-01,ws,1
12587,0,738640000,2019-11-02,2020-05-02,1.0,172000.0,2019-10-01,ws,1
15258,0,738640000,2020-05-02,2022-05-02,1.0,172000.0,2020-04-01,ws,1
21966,0,738640000,2022-05-02,2024-07-02,1.0,172000.0,2022-04-01,ws,1
26056,0,738640000,2024-07-02,2025-06-30,1.0,172000.0,2024-06-01,ws,1
961,0,738650000,2010-01-01,2012-05-02,1.0,214000.0,2012-04-01,bdm,0
2236,0,738650000,2012-05-02,2014-05-02,1.0,214000.0,2012-04-01,ws,1
4812,0,738650000,2014-05-02,2016-05-02,1.0,220000.0,2014-04-01,ws,1
7460,0,738650000,2016-05-02,2018-05-02,1.0,153000.0,2016-04-01,ws,1
10075,0,738650000,2018-05-02,2019-11-02,1.0,153000.0,2018-04-01,ws,1
12588,0,738650000,2019-11-02,2020-05-02,1.0,156000.0,2019-10-01,ws,1
15259,0,738650000,2020-05-02,2022-05-02,1.0,156000.0,2020-04-01,ws,1
21967,0,738650000,2022-05-02,2024-07-02,1.0,156000.0,2022-04-01,ws,1
26057,0,738650000,2024-07-02,2025-06-30,1.0,156000.0,2024-06-01,ws,1
962,0,738660000,2010-01-01,2012-05-02,2.0,0.0,2012-04-01,bdm,0
2237,0,738660000,2012-05-02,2014-05-02,2.0,0.0,2012-04-01,ws,1
4813,0,738660000,2014-05-02,2016-05-02,2.0,0.0,2014-04-01,ws,1
7461,0,738660000,2016-05-02,2018-05-02,2.0,0.0,2016-04-01,ws,1
10076,0,738660000,2018-05-02,2019-11-02,2.0,0.0,2018-04-01,ws,1
12589,0,738660000,2019-11-02,2020-05-02,2.0,0.0,2019-10-01,ws,1
15260,0,738660000,2020-05-02,2022-05-02,2.0,0.0,2020-04-01,ws,1
21968,0,738660000,2022-05-02,2024-07-02,2.0,0.0,2022-04-01,ws,1
26058,0,738660000,2024-07-02,2025-06-30,2.0,0.0,2024-06-01,ws,1
963,0,738670000,2010-01-01,2012-05-02,2.0,0.0,2012-04-01,bdm,0
2238,0,738670000,2012-05-02,2014-05-02,2.0,0.0,2012-04-01,ws,1
4814,0,738670000,2014-05-02,2016-05-02,2.0,0.0,2014-04-01,ws,1
7462,0,738670000,2016-05-02,2018-05-02,2.0,0.0,2016-04-01,ws,1
10077,0,738670000,2018-05-02,2019-11-02,2.0,0.0,2018-04-01,ws,1
12590,0,738670000,2019-11-02,2020-05-02,2.0,0.0,2019-10-01,ws,1
15261,0,738670000,2020-05-02,2022-05-02,2.0,0.0,2020-04-01,ws,1
21969,0,738670000,2022-05-02,2024-07-02,2.0,0.0,2022-04-01,ws,1
26059,0,738670000,2024-07-02,2025-06-30,2.0,0.0,2024-06-01,ws,1
964,0,738680000,2010-01-01,2012-05-02,2.0,0.0,2012-04-01,bdm,0
2239,0,738680000,2012-05-02,2014-05-02,2.0,0.0,2012-04-01,ws,1
4815,0,738680000,2014-05-02,2016-05-02,2.0,0.0,2014-04-01,ws,1
7463,0,738680000,2016-05-02,2018-05-02,2.0,0.0,2016-04-01,ws,1
10078,0,738680000,2018-05-02,2019-11-02,2.0,0.0,2018-04-01,ws,1
12591,0,738680000,2019-11-02,2020-05-02,2.0,0.0,2019-10-01,ws,1
13859,9,738680000,2020-05-02,2025-06-30,,0.0,2020-04-01,aes,2
965,5,738690000,2010-01-01,2012-05-02,1.0,383000.0,2012-04-01,bdm,0
2240,0,738690000,2012-05-02,2014-05-02,1.0,383000.0,2012-04-01,ws,1
4816,0,738690000,2014-05-02,2016-05-02,1.0,370000.0,2014-04-01,ws,1
7464,0,738690000,2016-05-02,2018-05-02,1.0,362000.0,2016-04-01,ws,1
10079,0,738690000,2018-05-02,2019-11-02,1.0,355000.0,2018-04-01,ws,1
12592,0,738690000,2019-11-02,2020-05-02,1.0,362000.0,2019-10-01,ws,1
15262,0,738690000,2020-05-02,2022-05-02,1.0,362000.0,2020-04-01,ws,1
21970,0,738690000,2022-05-02,2024-07-02,1.0,362000.0,2022-04-01,ws,1
26060,0,738690000,2024-07-02,2025-06-30,1.0,362000.0,2024-06-01,ws,1
966,5,738700000,2010-01-01,2012-05-02,1.0,305000.0,2012-04-01,bdm,0
2241,0,738700000,2012-05-02,2014-05-02,1.0,305000.0,2012-04-01,ws,1
4817,0,738700000,2014-05-02,2016-05-02,1.0,294000.0,2014-04-01,ws,1
7465,0,738700000,2016-05-02,2018-05-02,1.0,288000.0,2016-04-01,ws,1
10080,0,738700000,2018-05-02,2019-11-02,1.0,282000.0,2018-04-01,ws,1
12593,0,738700000,2019-11-02,2020-05-02,1.0,287000.0,2019-10-01,ws,1
15263,0,738700000,2020-05-02,2022-05-02,1.0,287000.0,2020-04-01,ws,1
21971,0,738700000,2022-05-02,2024-07-02,1.0,287000.0,2022-04-01,ws,1
26061,0,738700000,2024-07-02,2025-06-30,1.0,287000.0,2024-06-01,ws,1
967,0,738710000,2010-01-01,2012-05-02,1.0,142000.0,2012-04-01,bdm,0
2242,0,738710000,2012-05-02,2014-05-02,1.0,142000.0,2012-04-01,ws,1
4818,0,738710000,2014-05-02,2016-05-02,1.0,146000.0,2014-04-01,ws,1
7466,0,738710000,2016-05-02,2018-05-02,1.0,146000.0,2016-04-01,ws,1
10081,0,738710000,2018-05-02,2019-11-02,1.0,146000.0,2018-04-01,ws,1
12594,0,738710000,2019-11-02,2020-05-02,1.0,149000.0,2019-10-01,ws,1
15264,0,738710000,2020-05-02,2022-05-02,1.0,149000.0,2020-04-01,ws,1
21972,0,738710000,2022-05-02,2024-07-02,1.0,149000.0,2022-04-01,ws,1
26062,0,738710000,2024-07-02,2025-06-30,1.0,149000.0,2024-06-01,ws,1
968,0,738720000,2010-01-01,2012-05-02,1.0,240000.0,2012-04-01,bdm,0
2243,0,738720000,2012-05-02,2014-05-02,1.0,240000.0,2012-04-01,ws,1
4819,0,738720000,2014-05-02,2016-05-02,1.0,237000.0,2014-04-01,ws,1
7467,0,738720000,2016-05-02,2018-05-02,1.0,237000.0,2016-04-01,ws,1
8775,5,738720000,2018-05-02,2019-02-02,1.0,225000.0,2018-04-01,ws,1
8854,5,738720000,2019-02-02,2019-05-02,,202000.0,2019-01-01,ws,1
10082,0,738720000,2019-05-02,2019-11-02,1.0,178000.0,2019-04-01,ws,1
12595,0,738720000,2019-11-02,2020-05-02,1.0,181000.0,2019-10-01,ws,1
15265,0,738720000,2020-05-02,2022-05-02,1.0,176000.0,2020-04-01,ws,1
21973,0,738720000,2022-05-02,2024-07-02,1.0,176000.0,2022-04-01,ws,1
26063,0,738720000,2024-07-02,2025-06-30,1.0,176000.0,2024-06-01,ws,1
969,0,738730000,2010-01-01,2012-05-02,1.0,114000.0,2012-04-01,bdm,0
2244,0,738730000,2012-05-02,2014-05-02,1.0,114000.0,2012-04-01,ws,1
4820,0,738730000,2014-05-02,2016-05-02,1.0,111000.0,2014-04-01,ws,1
7468,0,738730000,2016-05-02,2018-05-02,1.0,108000.0,2016-04-01,ws,1
10083,0,738730000,2018-05-02,2019-11-02,1.0,106000.0,2018-04-01,ws,1
12596,0,738730000,2019-11-02,2020-05-02,1.0,108000.0,2019-10-01,ws,1
15266,0,738730000,2020-05-02,2022-05-02,1.0,108000.0,2020-04-01,ws,1
21974,0,738730000,2022-05-02,2024-07-02,1.0,108000.0,2022-04-01,ws,1
26064,0,738730000,2024-07-02,2025-06-30,1.0,107000.0,2024-06-01,ws,1
970,0,738740000,2010-01-01,2012-05-02,1.0,97000.0,2012-04-01,bdm,0
2245,0,738740000,2012-05-02,2014-05-02,1.0,97000.0,2012-04-01,ws,1
4821,0,738740000,2014-05-02,2016-05-02,1.0,95700.0,2014-04-01,ws,1
7469,0,738740000,2016-05-02,2018-05-02,1.0,93000.0,2016-04-01,ws,1
10084,0,738740000,2018-05-02,2019-11-02,1.0,91800.0,2018-04-01,ws,1
12597,0,738740000,2019-11-02,2020-05-02,1.0,93500.0,2019-10-01,ws,1
15267,0,738740000,2020-05-02,2022-05-02,1.0,92900.0,2020-04-01,ws,1
21975,0,738740000,2022-05-02,2024-07-02,1.0,92800.0,2022-04-01,ws,1
26065,0,738740000,2024-07-02,2025-06-30,1.0,92000.0,2024-06-01,ws,1
971,0,738750000,2010-01-01,2012-05-02,1.0,97400.0,2012-04-01,bdm,0
2246,0,738750000,2012-05-02,2014-05-02,1.0,97400.0,2012-04-01,ws,1
4822,0,738750000,2014-05-02,2016-05-02,1.0,96300.0,2014-04-01,ws,1
7470,0,738750000,2016-05-02,2018-05-02,1.0,96300.0,2016-04-01,ws,1
10085,0,738750000,2018-05-02,2019-11-02,1.0,95800.0,2018-04-01,ws,1
12598,0,738750000,2019-11-02,2020-05-02,1.0,95900.0,2019-10-01,ws,1
15268,0,738750000,2020-05-02,2022-05-02,1.0,95900.0,2020-04-01,ws,1
21976,0,738750000,2022-05-02,2024-07-02,1.0,95900.0,2022-04-01,ws,1
26066,0,738750000,2024-07-02,2025-06-30,1.0,95900.0,2024-06-01,ws,1
972,0,738760000,2010-01-01,2012-05-02,1.0,203000.0,2012-04-01,bdm,0
2247,0,738760000,2012-05-02,2014-05-02,1.0,203000.0,2012-04-01,ws,1
4823,0,738760000,2014-05-02,2016-05-02,1.0,208000.0,2014-04-01,ws,1
7471,0,738760000,2016-05-02,2018-05-02,1.0,208000.0,2016-04-01,ws,1
10086,0,738760000,2018-05-02,2019-11-02,1.0,208000.0,2018-04-01,ws,1
12599,0,738760000,2019-11-02,2020-05-02,1.0,212000.0,2019-10-01,ws,1
13867,9,738760000,2020-05-02,2025-06-30,,0.0,2020-04-01,aes,2
973,0,738770000,2010-01-01,2012-05-02,2.0,0.0,2012-04-01,bdm,0
2248,0,738770000,2012-05-02,2014-05-02,2.0,0.0,2012-04-01,ws,1
4824,0,738770000,2014-05-02,2016-05-02,2.0,0.0,2014-04-01,ws,1
7472,0,738770000,2016-05-02,2018-05-02,2.0,0.0,2016-04-01,ws,1
10087,0,738770000,2018-05-02,2019-11-02,2.0,0.0,2018-04-01,ws,1
12600,0,738770000,2019-11-02,2020-05-02,2.0,0.0,2019-10-01,ws,1
15269,0,738770000,2020-05-02,2022-05-02,2.0,0.0,2020-04-01,ws,1
21977,0,738770000,2022-05-02,2024-07-02,2.0,0.0,2022-04-01,ws,1
26067,0,738770000,2024-07-02,2025-06-30,2.0,0.0,2024-06-01,ws,1
974,0,738780000,2010-01-01,2012-05-02,2.0,0.0,2012-04-01,bdm,0
2249,0,738780000,2012-05-02,2014-05-02,2.0,0.0,2012-04-01,ws,1
4825,0,738780000,2014-05-02,2016-05-02,2.0,0.0,2014-04-01,ws,1
7473,0,738780000,2016-05-02,2018-05-02,2.0,0.0,2016-04-01,ws,1
10088,0,738780000,2018-05-02,2019-11-02,2.0,0.0,2018-04-01,ws,1
12601,0,738780000,2019-11-02,2020-05-02,2.0,0.0,2019-10-01,ws,1
15270,0,738780000,2020-05-02,2022-05-02,2.0,0.0,2020-04-01,ws,1
21978,0,738780000,2022-05-02,2024-07-02,2.0,0.0,2022-04-01,ws,1
26068,0,738780000,2024-07-02,2025-06-30,2.0,0.0,2024-06-01,ws,1
975,5,738790000,2010-01-01,2012-05-02,1.0,99700.0,2012-04-01,bdm,0
2250,0,738790000,2012-05-02,2014-05-02,1.0,99700.0,2012-04-01,ws,1
4826,0,738790000,2014-05-02,2016-05-02,1.0,98400.0,2014-04-01,ws,1
7474,0,738790000,2016-05-02,2018-05-02,1.0,97300.0,2016-04-01,ws,1
10089,0,738790000,2018-05-02,2019-11-02,1.0,96300.0,2018-04-01,ws,1
12602,0,738790000,2019-11-02,2020-05-02,1.0,96300.0,2019-10-01,ws,1
15271,0,738790000,2020-05-02,2022-05-02,1.0,96300.0,2020-04-01,ws,1
21979,0,738790000,2022-05-02,2024-07-02,1.0,95500.0,2022-04-01,ws,1
26069,0,738790000,2024-07-02,2025-06-30,1.0,95500.0,2024-06-01,ws,1
976,5,738800000,2010-01-01,2012-05-02,1.0,444000.0,2012-04-01,bdm,0
2251,0,738800000,2012-05-02,2014-05-02,1.0,444000.0,2012-04-01,ws,1
4827,0,738800000,2014-05-02,2016-05-02,1.0,425000.0,2014-04-01,ws,1
7475,0,738800000,2016-05-02,2018-05-02,1.0,402000.0,2016-04-01,ws,1
10090,0,738800000,2018-05-02,2019-11-02,1.0,402000.0,2018-04-01,ws,1
12603,0,738800000,2019-11-02,2020-05-02,1.0,409000.0,2019-10-01,ws,1
15272,0,738800000,2020-05-02,2022-05-02,1.0,409000.0,2020-04-01,ws,1
21980,0,738800000,2022-05-02,2024-07-02,1.0,409000.0,2022-04-01,ws,1
26070,0,738800000,2024-07-02,2025-06-30,1.0,409000.0,2024-06-01,ws,1
977,5,738810000,2010-01-01,2012-05-02,1.0,613000.0,2012-04-01,bdm,0
2252,0,738810000,2012-05-02,2014-05-02,1.0,613000.0,2012-04-01,ws,1
4828,0,738810000,2014-05-02,2016-05-02,1.0,605000.0,2014-04-01,ws,1
7476,0,738810000,2016-05-02,2018-05-02,1.0,605000.0,2016-04-01,ws,1
10091,0,738810000,2018-05-02,2019-11-02,1.0,599000.0,2018-04-01,ws,1
12604,0,738810000,2019-11-02,2020-05-02,1.0,610000.0,2019-10-01,ws,1
15273,0,738810000,2020-05-02,2022-05-02,1.0,600000.0,2020-04-01,ws,1
21981,0,738810000,2022-05-02,2024-07-02,1.0,600000.0,2022-04-01,ws,1
26071,0,738810000,2024-07-02,2025-06-30,1.0,600000.0,2024-06-01,ws,1
978,5,738820000,2010-01-01,2012-05-02,1.0,602000.0,2012-04-01,bdm,0
2253,0,738820000,2012-05-02,2014-05-02,1.0,602000.0,2012-04-01,ws,1
4829,0,738820000,2014-05-02,2016-05-02,1.0,619000.0,2014-04-01,ws,1
7477,0,738820000,2016-05-02,2018-05-02,1.0,619000.0,2016-04-01,ws,1
8785,5,738820000,2018-05-02,2019-02-02,1.0,588000.0,2018-04-01,ws,1
8855,5,738820000,2019-02-02,2019-05-02,,526000.0,2019-01-01,ws,1
10092,0,738820000,2019-05-02,2019-11-02,1.0,464000.0,2019-04-01,ws,1
12605,0,738820000,2019-11-02,2020-05-02,1.0,473000.0,2019-10-01,ws,1
15274,0,738820000,2020-05-02,2022-05-02,1.0,465000.0,2020-04-01,ws,1
20487,5,738820000,2022-05-02,2023-02-02,1.0,442000.0,2022-04-01,ws,1
20592,5,738820000,2023-02-02,2023-05-02,,395000.0,2023-01-01,ws,1
20628,5,738820000,2023-05-02,2024-02-02,,349000.0,2023-04-01,ws,1
20672,5,738820000,2024-02-02,2024-05-02,,302000.0,2024-01-01,ws,1
21982,5,738820000,2024-05-02,2024-07-02,1.0,233000.0,2024-04-01,ws,1
26072,0,738820000,2024-07-02,2025-06-30,1.0,233000.0,2024-06-01,ws,1
979,5,738830000,2010-01-01,2012-05-02,1.0,604000.0,2012-04-01,bdm,0
2254,0,738830000,2012-05-02,2014-05-02,1.0,604000.0,2012-04-01,ws,1
4830,0,738830000,2014-05-02,2016-05-02,1.0,596000.0,2014-04-01,ws,1
7478,0,738830000,2016-05-02,2018-05-02,1.0,591000.0,2016-04-01,ws,1
10093,0,738830000,2018-05-02,2019-11-02,1.0,579000.0,2018-04-01,ws,1
12606,0,738830000,2019-11-02,2020-05-02,1.0,589000.0,2019-10-01,ws,1
15275,0,738830000,2020-05-02,2022-05-02,1.0,589000.0,2020-04-01,ws,1
21983,0,738830000,2022-05-02,2024-07-02,1.0,589000.0,2022-04-01,ws,1
26073,0,738830000,2024-07-02,2025-06-30,1.0,589000.0,2024-06-01,ws,1
980,5,738840000,2010-01-01,2012-05-02,1.0,892000.0,2012-04-01,bdm,0
2255,0,738840000,2012-05-02,2014-05-02,1.0,892000.0,2012-04-01,ws,1
4831,0,738840000,2014-05-02,2016-05-02,1.0,876000.0,2014-04-01,ws,1
